Display Type,LinkedIn Link (map it to Links to get the logo),Startup Name ,Full Address,Description of startup,Website,Stage,# of Employees ,Section,Founded Year,Founded Source,Logo URL,Logo Source
profile,https://www.linkedin.com/company/controlqore/?viewAsMember=true,ControlQore ,"905 N Marshall Way, Suite C Layton, Utah 84041",Comprehensive financial management and accounting solution for construction. Replaces QuickBooks for construction and brings all financial transactions for a construction company under one roof.,https://www.controlqore.com/,Pre-Seed,2-10,FinTech,2022,https://html.duckduckgo.com/html/?q=%22ControlQore%22+founded+year+www.controlqore.com,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAALQAAAC0CAIAAACyr5FlAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAABmJLR0QA/wD/AP+gvaeTAAAAB3RJTUUH6AgNAyUFbgY6YgAAIEFJREFUeNrtnXmUJMV54COvyqz7rqyjj+q7p+9jhrlnkIZbDAIBRhJCYKHbT9K+JxsGS08CYWntXe+zvZbXz2vrebUPSQaJxRIIxDkXM8MMc/V9n9XddV9Zd2Vl5v7RYowFPdOVGVlVPdTvTx6THVX1yy8ivoj4AhEEAVSp8mGg5W5AlcqlKkeVDanKUWVDqnJU2ZCqHFU2pCpHlQ2pylFlQ6pyVNmQqhxVNqQqR5UNqcpRZUOqclTZkKocVTakKkeVDcHL3YASUeD4TK6QzrHJLBtNZpl0nknn4qk8k8mxBR5BEI7nEYCgKIIAoFESWqVCpyJ1KoVBTRrUpIoiVCSuwDEEQcr9UUrHdStHgeOZdM4fS6+EEvO++FKA8QQT3mgqmszGU7lEJp9jOY4XChzP/+cdLQhAMAzBUITAMBWJ69WkUUNZdMpai7bGomlyGOptOodRbdRQShK/vl1BrqfNPjwvxFLZpQAzvhweWQoNLwQX/UyQyaSybI4t8NI+KAIAjqEqEjeoSZdZ215r6q63dLstLU4jbVSRxHX4ml0PchQ43h9NjS6F3pnynpn0zqxF/dFUOleQ+4PhKGLSUvU2XX8TvbvdMdhMN9oNaooo9/cBjS0sB8fxgXh6aCH45uXlUxOrUyvRWCorMTyIhiKwWqt2oIn+eG/d3m3OBlqv2vqWbEk5Mjl2ciXy2qWl1y8tDS0Ew0ymcj6DUoE32vUHumpuG3DvbHNY9SoU3arjki0mRzSZfXfa95uzc28OLS/44rkCV+4WfTgoAsxa5Y5W++Ebmm7ur3fbdBi29bIGW0aOaDJ7bNjz7MmpE6MrvmhqazQaAKUC73Fb7tnT8smdTc1OI76lFNkCcsSS2ZNjq88cHX9r2BNiMuVujhgUONpVb3lgf9vdu5ub7IatEkUqWo5Mjj09sfaT10Zfu7QYTmTL3RypEBja7bY8clPnvXtanWZNuZtzbSpUDp4XJlci//r66C/fnloOJiqxiWLRUMSBrpov39ZzqLdOo1SUuzlXoxLlCMXT//7O7D+9Mnx5PiA1dVWp2A2qT+1p+fJtPV31lortZSpLjgLHX5oL/PilS785OxdL5crdHHnBUKSv0fa1O3rv3dNi0FDlbs6HUEFyMOnccyen/udvLo0th67TePEhGNTkA/vbvnG4v6POXGkrNZUix7wv9jf/fuHnxyYjyS0/8CwWHEV2tNqP3HfDbYMNCgIrd3P+g/LLwRa4U+Nrf/HsO8dHPNfrCGMz1Fq0f3Jn3xdu7rLqVeVuy+8psxypLPvcyan/9vy7UyuRj64X76GhiE8faH/8vh3NTmO52wJAeeWIJDL/+PLQj1+85Iuly/09VAoEht7cX//Ug3sGm+myD0HKJocvmvqrX537yWsjiQxb3q+g0kAA2N3u/MHn9tzYXVveWW555Jj3xX7wizPPnpjKshW6clZ2OuvMT352z927m8u4HFMGOSY84e/837dfPDv3UR5+bga3TfcXD+29f19buaYwpZZj0hM+8n9OvvTuPFc1YxPUWbVPPbjnwRu3EXgZ/ChpyJpaiTzx07erZmye5WDie8+cfvbkFFuOnSulk2PBF//eM6dePDdXgWYgAGAoUpk7tjyhxJM/O/3iuXmO40v8p0u0Z9ofTT39b2deODNbXjNIHNMoCaOGMqhJi05pM6j0KpJSYJQCJwmM54VUjmULfCKTDzOZIJOJJLLrh1zSObaMDZ/zxf/8pydVJH7rgLuU89tSyJFI5//21xf/7cQUW3L3AQAkjln1ylaXcVutub3G1OQwuMwak5ZSKnBKgRMYun6QCUEQQRAEAARBKHB8juWyLMekc/5oejnITK1GJzzhCU/EE0wks/nSizK1Gn3q52fWtx6W7I/KPiDN5gv/+PLQUz8/HU/nS/apAABqEm9yGHa02Pdsc/Y0WOusOqOGFD2sEwQhmWF90dTUauTslPfMpHdsKRRkMqUMhAgAtw26/+7LH29xlSh/Kq8cPC88f3r6T39yfDmYKM3nwVGkxqLd2+G6ua9+V7uj3qajFJCjI8fxISYzshQ6Oux5a2h5dCmUzJYoj4ejyCM3df3o4X2lWX+RV46zU96v/683Ls4FSvBJSBzrqDPfeUPj7YMNXfUWrUr2TVYFjl8NJ48Ne144M3N6Yi1UkhMSGoo4cv8N375nO3TpP4iMcqyFk9/8p7deODMjd+glMLSjznzf3tZ7dje3OI0lThkJghCMZ06Orfzi+OTRYU8Jthw4Teq//+qhT+1pkfsPySVHNl/44bPv/PX/Oy9rghxFQJPD8OkD7Z8+0N7iNJQlU3SFMJM5Ouz551eHT46tZvIFWf/Wzlb7v3zz1i63Rda/IpccL5ye+eo/vB6Iy3iSwKSh7tnd/KXbegaabOXV4v14I8lfvj39L6+OyLqfDUORP76p66/+eL9Jq5Tvs8gix6Qn/KW/f/3t8VX5vpqBJtu37ho4vLNJpyLl+3bEUeD4kcXgP7x0+VenpuWboxnU5F8+sv+Lt3TLt3KLPfnkk3CfmMqy/+OF88+fmpbpvdEqiQcOtP3o8/sP9dWXYFAmAhRFHCbNvk6XVa+a98Ui8py4ybLcSihxQ5vDaZLrCAx8OV45v/CXvzzHZGR5Y+qs2sfu3fFn9+5odBjKvhfm6ihJor/J1tNgXQunlgOMHK9KIJ7meOFgV41MLwlkOTxB5vs/O315IShHW/sarP/14f2f+9i2CuxKPhQMRRto/e52RzpXmFyJQE8QCwAs+plmp6HbbZWj/TC7K47jf/n29ImxFfitRMDBrpoff+3Q3bubt1wNnWan8Yef3/fNwwN6GVIvkWT2n18d9gQZOVoOU45xT/inb46lc5BncRiK3NLv/rsvf2xvh6vCu5KNsOpVR+6/4TsP7LLp4U8uzkx4nzs5LceaLTQ5svnCz45NjC+H4bYPR5G7dzX/9aMHextt0D98KdGrya9/ou/I/TstOsh+5ArcM0fHJzwR6G2GJsfFOf/zp2bg7vxDEXDrgPtHD+/rrJc321Ma1BTxldt6Hr9vh1kL+fDj2HL4FycmcyzkmA1Hjmy+8NzJ6XlfDG7jDnTVPP3Q3laXCe5jy4iKIr56e++37hrQKmFWDGM5/vlT02NLkMM2HDmGF4K/fmcW7mytx215+nN7+5touB+47GiUij+5s+/hQ50k1KzunDf2q1PTeaiLFRDkyLPcc29PLQVgDphrLdrvfWb33g4XxGdWDiat8rF7dxze2QhxY2KBF148Nze5AnPkAUGOcU/4t+8uQIwaWiXxXz45cPiGpi06N9kMtVbddx7YtaMF5rau6dXoy+fneXgBXKocHMe/dnER4mgDRcC9e1ofPtRZUefN5aCv0fann9rhMKphPTBf4F86N78SgravSqoc3mjq5fML+QK0SfZgM/2tTw6YYc/3KpM7tjd84eYuBQ5tzji8GISYhJTarHcmvUPwkuUWnfIbhwd65EkGVyAqivjird37O2tgPTCRYV88OxeHVBRJkhzJTP6VCwuw6jMhANy9q/munU1bt+SvCNy0/puH+yF2LmenvKNLISiPkiTHrDd2emIN1qdqqzF95fYevXprLKpB5FBf/b17W2C9Eavh5NFhD5Rsung5BEE4Nb66DGnJh8DQzx5s7234qHQo70dNEY/c1NUGKddX4IVjIx4oZVvFyxFP5Y6NeGAts/U32T5zsL1ydvuVmN4G6wMH2ghIe7qGF4ITHgjZUvGtWQwwl+fhDEUVOPpH+9qaHAYoT9uK4Bh6757WLkhLSJFk9vjoivSEh3g5Lsz6V8NJKB+m2209vLPxOk55bYa2GuMndzVBCR4cL7wzuRZLSe1ZRDYlz3JnJtagbMAnMPSunU2NdoP0R21pCBy784amRrseytMmPJF5X1ziQ0TK4YumYKU3Gmj9HdsbttZdEzLRUWu6pd8NJX76Y+lhyT+QyJ9k3heHNU850FXTXnP9LMpLQUkSn9jRAGU3UCZfOD/rl7jDQ6QcY8uhaBJC7sugJm8dcFf45QGlpL+J7m2EM58fXw5L/I3EyJFjC5fng1D2Urc4DdtbrrcdG1Kw6JSHeuswGBmxpQAjccYgRo5YMje9CmffwN4Ol3xncrYiKIrs63DRBggVFkJMZnYtKqkxIv6NN5rywFgX1qsUe7e5rvul+WJpqzFByZamc+zMWkxKtkOMHJ5gAsqAo8ai7aw3S3/OdYZJQw02Q+hqeQHMrEWlpBvEyLEUYJIwTju2uYyurXDVWYnBMHR7C60mIZzdWgowCQm/VNFysAVuOchIP4KAIqC30aahqvOUD2FbrdkGY9gRiKVDEqpgFC1HjuWgFPhSKvDOOvNHauvG5qENKrcNQqo0lspJuWy1aDnSuUIAxg0YBg0FK1V8/aFTKaB8OekcG4iL/7GKliOeykEpe+U0qSvnSqJKgyTwJodB+iJcjuWkvMlF/3kmk4/BkMNl1urkL/i3RUFRpMaiJSVP8lmOjySzomezYiIHlMVY2qCitloxhVJiN6o0lNQjkzwvxJLZgthcdtFyRJNZ6QcRUATQBhUBb0v+9YdFp1RLlkMAIJ7Oi17oKL5bSedFm3gFDEWNGuojvrvn6mgohRJGqoNJ50oXORIZKHIgJagwvKUhCUxFQjiJny/wvNiCkcXJIQhCJl+QXg0eQxGquqRyVRQEJn3MAQDI5AqijylUe/0KZf2WD+nPEUBpF96qbCEQIN6wqhzXOVsyclTcPW8VhgAAlEobJY0cJI5J38TG8UKuet3wVcmzXDoH4Y4fksBEr24WJweCIDqVAoocidLe6rXlyLEclKOmlALDUJH9Q9FpFp2KJHAMSGs3x/PRZFYQBDnyYCzH5ThOpvwagiAUjqPyp++S2TyUyKFVKkSfCSpaDqOGlL5ayAsgEE+zBV6ODaTLDPO/hy4uxePQf0IBAAWK3dPadmdzCy72ddwkISYj/eo4BACDWvzvVbQcejUJJa3ri6ZzLCeHHC6tts1k/vn42EpCllsHT6+uFHj+ntY20eF6M3gjqZRkOVAUMWgo0ZGj6H+mV5EGGPVV1iJJJg2nJNAfQOH45zq7f3jgxhqtVo7nz8aif37i6K9npgu8XNfk8rzgCSWykle/cRQ1asgSDUgBADqVwgSjOvNaOCllB9vVUWDYZzu6nt5/0KWRxY+ZaPSJ40d/PTMlkx/ZfGHOG5O+UZdSYDYJO6qKlkNFElAOc8ZSuQW/1GPgVwFH0c9s6/z+3v0y+TEdjXz3xPHfzs1wMvjBZPJQvhylApeyUbloOSgFVmfVSW93Jl8YWw7LeqstieMPdXV/f+9+p0aWAxCTkfCRY0d/OzcretlzI3zR1ILkAgoAAL2alPImFy0HgWNuWofDSHUMLQSTGXnvcqZw/KGu7u/t2e9Qy+XHE8eP/m5+Dq4fE54wlD6XNqhKKgcAoN6qg3IuftITWYvAqQ10FSgcf6S75/t799vV0Mo5vp/xcOixY2++PDcLq38pcPzZKV8KRgaszqrTSvilxMhRa9UaNRAmLJ5QAkpds2tC4vjD3T3f3bOPVsnix1go9MTxo68tzEOJH8F4+sKsX/pzEABaXEalhLsBxcjhMGmgHI2Pp3JnJr1soRSLLBSOf6G797t79tpUspyHGA0Fjxw/+iqM/mXCE4FSxEBNES1Og5RbZ8X8S4OabINRi0cA4NT4qi+akv6ozaAkiEd7+r6zWy4/hoOBx4+/9ebigpRRNsfxJ8dWoAw4zFqqSVqlNTFyUAq8x22RPiYFAIx7whfnAtKfs0mUBPHF3v4ndu2xKmXxYyQYfOzYW28uLYqOH0Emc2zEA+VWjHqbrtYqaRovMuZ01Jmh1KGOJXOvX1rKwFhh2iQqgvhSb//ju3ZblLJczHA54H/82FvHlpfExQ8UQSw6JZQ1oY46s1EjKV0p8tJhDEV+d2ERSo+QyuYPdtfa4VWGvyYKDOu12pQ4ccHnzRQgX5oHAPCmkmPBYIvJ5Nbri112VlNEV71lwR+f88akhA+KwB69pfuGNoeUDyJSDkqBn5/xQ7l5mknnayya3e3OUp64V2BYn42mcPy8bH6MBoOtovyw6lV9DdYFPzPvi4sevdRYtN84PCCx/IlIOXAM9cdSb1xekp7/53ghmckf6quHsmSzeQgM67XacAy75PfJ5MdEONxiMtXrivbDZlB111sWA4zo+LGzzfHozV0qaYcbxN9ljyLI7y4uQqn/FGYyjXb9jhZ7ic/ArfcvGIpelsePtWRiLBTcZrbU64uup0Ab1d31lnlffMFXtB8oAh68cdttgw0Sv0/xclAK/OyUF8p1hAVeiCVzh/rqDNIGUCIgcbzHZsNR7KLPm+XgZ1zWksmJcLjDbKnVFb0gRRvVXfWWOW+82HUWs075Z/dul14xXLwcJI75oqnjIx4ot1AHYmm7Sb2z1VH6Wj8UjvfTdgxBLvh9ORn8WEkkxsOhbWZzrVZX7KtsN6p73JaZtdhiMYu0u9ocX7ujT/o5bPFyIAiCY+gbl5ciMO594XjBF0nt63CVctpyhfXxKYail/w+OeLHSiIxGQltM1trtFoRfnTVW2a9saVAfDNvIY4inz/UeeuAW/prJl4OAIBWqRheCA4vwrlRLJzIYCiyv6NGetESEZA43m+jlQRxye9LyzD+WEkkpqLhdpOY/sVh0nTVW6ZXo5u52bnGov323dvdMKpGSZKDJLBUjn3j8hKUq0MFASwFmBansaPOXJbqDCSO99poEsNk8sPDMFPRcJfF6tKK8WNbrWl6Lbp8LT9uHXA/eks3JWG97QqS5AAA6NXk22OrUAoaAwBSWdYbSe5qc0AptCiC9f6FQOWa33oYZioS7rJaXcXvb3VZtB215qv7oaGIb901uKvdCaW1UuXQUoQ3mjo5tgLrkuy1SFIQhP2dLrJMRaEUGNZjteEoKpMfywwzG412Wa3O4vcvOs2ajjrz5ErEs0G1z8Fm+tv3bIc16ZMqB4oiaop4a3gZyrAUACAIYGYtZtEp+xttsu79vwrr/QuBohd9viwngx/x+Ew00mmxOIuMHwiC1Fi0nXXm8eXwB6M1gaFfuq3nE9sbYc34pMoBADDrqKVA4tyUF9Z3l2W5yZVIq8vU4jSUqzQUuT6/RVE58h8CAIvx+Gw02mOzOYrf31pj0XbUmsc94ZXQf9pH115jPHL/Tie8iuEQ5MAxVKtUvHZxkYFREH2daDI36431NdrKWBx9ffyBouhFefIfi/H4fCzWZbWK8kPTXmOaWomuvBc/cBR5+KauP9rfCvFCNAhyAADMWuWcL3YJ6s6MtXDSE0xsb6Yt5atlS+J4n40WABgK+OXIfyzGYnOxWI/NZi9y/zOCILVWbavLOOGJrN+40+QwfPeBXfUwimJfAY4cChzTqRRHh5fjUM/OL/jjgXhmewtd+rT6FUgc77XZBAFckiF+CAAsxmIL8VifjbYVuf8ZQZA6q7bVZRpZDPlj6S/c3P3pA+1w71GEIwcAgDao1iKpd2d8EPfoCwKYXo36Y+n+RpvEfStSUOLEgN0unx/zseh8TKQf9TZdq9PIFviv3N5TY4F8fAuaHASO2Y3qE6MrQQl3OHwQXhAmPZHlINPjtpSxf6FwfMBu5wVwye/Ly+PHYjwuwg8AQK1Fe7C7ps6mg74sBU0OAIBZSyUz7KnxVShLcVfgBWF6NTrrjbXVmBwmdbnmL+vrcyzPDwX88vgRW2TiPVZbsX6gKKKiCDkWLGHKgaGoy6y5NBdY3MQSQFEIApj3xUYWQ/U2Xb0Mr8gmoXC8j6bzHDcU8OdhH5Fdjx/LDNNP0xZ59scXC0w5AABGDaWi8GPDHigli96PAMBKKHl2yqfA0RanAcragQhUBDFIO/K8XH7MxaJLTLxC/IAsBwCgzqLzx1IXZv1ynJEOJ7KnJ9dCTKbFYTRpy1M9XUkQA7Q9yxWGAgFWBj9mIpHVRHKAtpvl2R+/eeDLQRKY26Z/d9on8cbbjcjmuYuz/ovzAaOaqrPqFHgZ1vdVBNFP09lCYTgojx/RyGoi0Wsrc/yALwcAwKJTapTEsREPlJtZPggvgOVg4tiIxxdJOUxqq05Z+lGImlAM0PYMWxgK+KGXcBEAmImEV5PJAbvdVL74IYscCII02g2xVPbCrF96Ff2NSGXZi7P+U+OrmTxnN6p0SkWJFVETikG7I12QxQ8egJlIeC2Z7LPR5epfZJEDAKDAsVaXcXIlMrsWk6/1vAD8sfTJsdWzU74sW7DolCVWREUQA7Q9kc+PytC/8ABMR8LeVHK73WGkypADlEsOAIBBQ9WYNeemvUHZan+tU+D45WDi+Ijn9IQ3msrpVAqdUkGUaiyiVij6aTqRz4+GgnLEj6lw2J9ODdD20vshoxwAgFqLVqciz0yuSa+aeE1YjveEEsdHPW9cXp5ajeQLvIYi1PJkh/4ArYLsp2kmnxsNBgqwJ2k8AJPhsC+VHLQ7DKX1Q145UBRpdRkBAOemvVD2mV4TjhdCTOb8rP/VCwtHhz1jy+F4KocggMBRAkPlE0WrIAdpRyKfHw4GOOh+CMJUJBxIpQfs9lL6Ia8cAAACx7rqLfFU7tJ8QL7B6QfJsdxqOHlu2vfKhYVXzi+eGl8dXQp5Qgkmnc/mC+s3kQlAEATh/fcKCALgeKHA8QiCFJtE0SgUg7Q9ms2OhYLw44cgTIRDgVS6lPEDkbWe3xU8Qeaxfz3xq7en4S67FAWGIkoFblCTRg1lM6iseqVBTRrUlEZJXLlNLZsvJDL5VJb9WE/tHdsbRRRYXmGYJ0+d+NnYqBz7P0gM+8y2zh/sPyjifIMISpSErrXqnnpwTzpXeOncXLn04HghmWWTWXYlnARLv/+PCAAoiqDI718SAQBBEHgB/Pbd+Uy+cN/e1mIHtjU63ZN7DwAAnhkbhb6+n+O4X0yMCUB4ev+NJfBD9m7lCmadsrfBuii58gR0BAHwgsALgBeA8N7FRtFk7tJ8wGnStNeYih2p6Eiyn7aHM+nxUBD6+IMThIlQKJLN7rA7tCSE+jlXoXRygPXKE422pQAz641WlB8fSjSZuzDrd5m1bcX7oSfJQdoRymRk8mMsFIxmswO0XSenHyWVAwBg1au63ZbFgKTKJCUjlsoNLQTqrLoWp1Fc/AikUxPhEPQSx5wgjIeC8VxukLbLFz9KLQcAgDaoB5tsvlh6ZjUK/VuDTiSRvTwfcJo0ra6i/TBQ1KDdEUynJ8Ih6PGjIAjj4VA0mx2gaZniRxnkAABY9KodLfZ4Kje5EpF+v7XchBPZoflgrVXbWnz80JPUdruDyeflmN8WeH4sFGTy+R0Oh0YB/4bv8sgBADBoqJ1tDhRFxpbCMi3eQiScyA4vBGutWhH9i54kB2l7PJ8bC8rghyCMBgOJfH7QbofuR9nkAABolIodLbRJQ014wrGULBfzQCTEZIYWgo0OQ7Oj6HN4WpLss9Hr+TE5+pfRUDCVZwftDjVUP8opBwCAJPC+RltHnXnRH1+LJCt8BBJiMpfnA25a12Q3iBifDtrt8VxuRIb8eoHnR4OBZD4/ADV+lFkOAACGoS1O4652ZyrLznvjuZKUQhdNkMkMzQfctF6kH7Q9nMnIET9Ynh8JBtJsYZC2w4of5ZdjHatetXeb06xVLvjisA7sy0SQyYwuhhrthkZaX6wfWpIcoO3BTHoyHJYlfoSCWa4wQNvVBAQ/KkUOAICKIgaa6P4mG5POLQUZtoJnMYF4enQp1GTXN9qLHn/o38t/TMowv12PH5lCYbvdoSLKVzBODjAMddP6g921tF7lCTLhRKZiByH+WHp0KdTsNDTQRdegNVBUP21fz39Az/TkeX44GGB5brvdocTLVKRWPjRKxY4W+94OF4IgK8GE9Lt3ZcIXS1+eD7a4DI12MX5stzv9KVnypyzPX/L78jw3SDuUEuJHJcoBAEBRxGHSHOyq6XZb0znWH0tn2UocqAbi6ZHFUKvLVG8rusboev/iSyWnImE5/BgK+HlB6Kftov2oUDnWURBYq8t4qLe+rcaYzRcCsXQFzmV8sfT4crjFaRThh5GiBmiHN5WcDIegj7DW+5cUy/babOLmtxUtBwAAQRA1RXS7LR/vqWtzmfIFLsxkpV/VDBdvJDXuCbe4jPVWMX702+zeVHIqHIbuR47jhgL+NCtyfFrpcqyDIIhWpehtsN7c7+5rtJEEFktmU1m2fNvK/pC1SGpsKdzqMrqLjx8mpbKftq8mk9MR+H6wPD8cDKRFzV+2hhzrrEeRbbXmm3rr93W6aIM6x3JMOseWZOvyNVn3o8ttqS3+UmaTUtlrs3mYxEw0Al34As8PB/wszw/aixufbiU5rkASWJ1Vt7/Tdftgw45Wu0lLcbyQyubLaAmJY7UWbbPT2OO2ikh+AADMSlU/Ta8kEtMR+H6wPD8c8K/nxzYfP0q0wVhWcmxhOZC4vBB4Z9L77oxv3hcPxTMlGLpiKKJVKuqs2t4G665252Az3eI0GDWSzv5PR8JHjh39zew09PwYAEBNEF/vHzyya88mz99eD3JcIc9yISazXuZlZCm0Xi8qnMimsmwBxrEIDEUoAjNoKLtR3eI0dNZZut2Wjlqz06xRkTisehBT4fDjx956aW5GJj++Mbj92zt2beb8/nUlxxUEQcgXuGgy540kZ72xRT+zFGC8kaQvmg4y6VSWzea5HFsocALH8+s7zn//dSAI8t5tIQocpRS4UoGvH2WwG1X1Vp2b1jfa9TUWrU2vku843XgoeOTY0beWF2Fdgf4f3wwABpJ6qKvrv3/spmv+z9enHH8Azwv5Ard+JiWRYROZfCSRjaWyiQybybH5Ap97L8OGYwhF4ASOaiiFXq0waZV6lUKrUmiVChVJkAQGt5bjVZiJRN71rUEvPraOAsM+29F1zf/tIyFHFXGUp/J8lS1BVY4qG1KVo8qGVOWosiFVOapsSFWOKhtSlaPKhlTlqLIhVTmqbEhVjiobUpWjyoZU5aiyIVU5qmxIVY4qG1KVo8qGVOWosiFVOapsyP8HDd8QESzGix8AAAAldEVYdGRhdGU6Y3JlYXRlADIwMjQtMDgtMTNUMDM6Mzc6MDUrMDA6MDBjPqnXAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDI0LTA4LTEzVDAzOjM3OjA1KzAwOjAwEmMRawAAAFd6VFh0UmF3IHByb2ZpbGUgdHlwZSBpcHRjAAB4nOPyDAhxVigoyk/LzEnlUgADIwsuYwsTIxNLkxQDEyBEgDTDZAMjs1Qgy9jUyMTMxBzEB8uASKBKLgDqFxF08kI1lQAAAABJRU5ErkJggg==",apple-touch-icon
profile,https://www.linkedin.com/company/kualico,Kuali,"3300 North Ashton Boulevard, Lehi, UT 84043, US","Kuali is a leading developer of administrative SaaS solutions for higher education. The company’s thoughtfully designed software, created in partnership with their community of college and university customers and partners, has proven to help institutions manage their business more efficiently.",https://www.kuali.co/,Series D+,51-200,B2B Software,2006,https://html.duckduckgo.com/html/?q=%22Kuali%22+founded+year+www.kuali.co,https://cdn.prod.website-files.com/65f08c5627647782f46c6e96/66820316af9ea42e34bae448_ico_big.png,apple-touch-icon
profile,https://www.linkedin.com/company/carketa,Carketa,"3400 Ashton Blvd Suite 450 Lehi, UT 84043",Automotive Data and Insights Platform,https://carketa.com/,Seed,11-50,B2B Software,2019,https://html.duckduckgo.com/html/?q=%22Carketa%22+founded+year+carketa.com,https://icons.duckduckgo.com/ip3/carketa.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/monetacloud/?viewAsMember=true,Moneta,"350 East 400 South,  Suite 316 Salt Lake City UT 84111",Cloud Visibility and Cost Optimization Platform,https://www.monetacloud.com/,Seed,2-10,B2B Software,2023,https://html.duckduckgo.com/html/?q=monetacloud+founded+year,https://www.monetacloud.com/hubfs/Moneta%20Home.png,og:image
profile,https://www.linkedin.com/company/sponsorcx,SponsorCX,"3401 N Thanksgiving Way # 190, Lehi, Utah 84043","SponsorCX is a comprehensive sponsorship management platform that streamlines and automates sponsorship sales, fulfillment, and reporting for organizations.",sponsorcx.com,Series A,11-50,B2B Software,2017,https://html.duckduckgo.com/html/?q=%22SponsorCX%22+founded+year+sponsorcx.com,https://icons.duckduckgo.com/ip3/sponsorcx.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/mindlesslabs,Mindless Labs,"1935 E. Vine Street, Ste. 110,  Salt Lake City, Utah 84121","Mindless Labs is a mental health platform and movement dedicated to helping people become and stay mentally healthy and radically alive. Through innovative technology and high-end streetwear, we aim to bridge the gap between traditional therapy and alternative healing. ",mindless.org,Pre-Seed,2-10,Consumer,1997,https://html.duckduckgo.com/html/?q=mindless.org+founded+year,https://icons.duckduckgo.com/ip3/mindless.org.ico,ddg-favicon
profile,https://www.linkedin.com/company/benji-card/,Benji Card,"1117 E Yard Row Saratoga Springs, UT 84045","Transforming the way healthcare is paid for with innovative payment solutions that simplify healthcare payments, providing flexibility, transparency, and cost control. ",benjicard.com,Pre-Seed,2-10,FinTech,2022,https://html.duckduckgo.com/html/?q=%22Benji+Card%22+founded+year+benjicard.com,https://icons.duckduckgo.com/ip3/benjicard.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/jobnimbus/posts/?feedView=all,JobNimbus,"3451 Triumph Blvd Suite 650, Lehi, UT 84043",SaaS platform to help home contractors manage their business and grow,https://www.jobnimbus.com/,Series B,201-500,B2B Software,2013,https://html.duckduckgo.com/html/?q=%22JobNimbus%22+founded+year+www.jobnimbus.com,https://icons.duckduckgo.com/ip3/jobnimbus.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/covesmart,Cove,"14015 minuteman Dr Draper, UT 84020",DIY home security company,covesmart.com,Seed,11-50,Security ,2017,https://html.duckduckgo.com/html/?q=%22Cove%22+founded+year+covesmart.com,https://icons.duckduckgo.com/ip3/covesmart.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/guard-iq?trk=blended-typeahead,Guard IQ,"2575 W 400 N Suite 100B, Lindon, UT 84042",Venue management technology for the world’s largest sports and entertainment facilities. ,GuardIQ.com,Pre-Seed,2-10,B2B Software,,https://html.duckduckgo.com/html/?q=guardiq.com+founded+year,https://icons.duckduckgo.com/ip3/guardiq.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/enzo-health,Enzo Health,"3300 Triumph Blvd Suites 100 and 200, Lehi, UT 84043",Enzo Health automates documentation for Post-Acute Healthcare Facilities. ,https://www.enzo.health,Seed,11-50,B2B Software,2023,https://html.duckduckgo.com/html/?q=%22Enzo+Health%22+founded+year+www.enzo.health,https://icons.duckduckgo.com/ip3/enzo.health.ico,ddg-favicon
profile,linkedin.com/company/pocketbk,Pocketbook,"1630 N 1770 E, Logan, Utah 84341","Pocketbook helps reduce your IT spend through vendor negotiations and consolidation, outsourcing, and other cost saving opportunities",pocketbk.com,Pre-Seed,2-10,B2B Software,2007,https://html.duckduckgo.com/html/?q=%22Pocketbook%22+founded+year+pocketbk.com,https://icons.duckduckgo.com/ip3/pocketbk.com.ico,ddg-favicon
profile,https://www.linkedin.com/company/neighbor/,Neighbor,"2600 Executive Pkwy, Lehi, UT 84043",An online Marketplaces that connects people with extra space in their homes or properties to others who need storage or parking.,neighbor.com,Series B,51-200,Marketplaces,2016,https://html.duckduckgo.com/html/?q=%22Neighbor%22+founded+year+neighbor.com,https://d9lvjui2ux1xa.cloudfront.net/img/shareBannerv4.png,og:image
profile,https://www.linkedin.com/company/zonos/,Zonos,"975 S Tech Ridge Dr, St. George, UT 84770
","Helping decouple international shipping, duty, taxes, and fees.",https://zonos.com/,Series A,51-200,B2B Software,2009,https://html.duckduckgo.com/html/?q=%22Zonos%22+founded+year+zonos.com,https://zonos.com/images/zonos-logo-social-sharing.webp,og:image
profile,https://www.linkedin.com/company/vasion-software/,Vasion,"432 S Tech Ridge Dr, St. George, UT 84770",Making Digital Transformation Attainable for Everyone,https://vasion.com/about-us/,Series A,201-500,B2B Software,2008,https://html.duckduckgo.com/html/?q=%22Vasion%22+founded+year+vasion.com,https://icons.duckduckgo.com/ip3/vasion.com.ico,ddg-favicon
